claim_id,evidence_id,label,claim_text,evidence_text
claim-1377,evidence-4674,1,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,So the frequency the ferocity of untimely rains increases along with erratic monsoons droughts and floods all these are caused by climate change
claim-1377,evidence-1156418,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,It is not clear how the severity of storms might be affected although an increase in the frequency and intensity of winter storms is possible
claim-1377,evidence-884516,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,As aforementioned the increasing frequency of droughts and floods has made farmers especially vulnerable to food shortages
claim-1377,evidence-288399,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,Habitat destruction vastly increases an area vulnerability to natural disasters like flood and drought crop failure spread of disease and water contamination
claim-1377,evidence-516270,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,Prevented planting under crop insurance refers to acreage that can not be planted because of flood drought or other natural disaster and so is eligibor indemnification
claim-1377,evidence-236881,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,2007 projected that climate change would increase the number of people suffering from death disease and injury from heat waves floods storms fires and droughts
claim-1377,evidence-75218,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,Floods are among the most devastating of natural disasters
claim-1377,evidence-299877,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,It assesses the effect that climate change has on the threat of natural disasters and how nations can better manage an expected change in the frequency of occurrence and intensity of severe weather patterns
claim-1377,evidence-355171,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,Scientists have found that although there have been fewer cyclones than in the past the intensity of each cyclone has increased
claim-1377,evidence-317487,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,The increased demands are contributing to increased environmental degradation and to global warming with resultant intensification of tropical cyclones floods droughts forest fires and incidence of hyperthermia deaths
claim-1377,evidence-205554,0,there has been no increase in frequency or intensity of storms floods or droughts while deaths attributed to such natural disasters have never been fewer,The damage as a result of these storms resulted in them being declared a natural disaster
claim-1365,evidence-118589,1,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,The exceptionally warm El year of 1998 was an outlier from the continuing temperature trend and so subsequent annual temperatures gave the appearance of a hiatus by January 2006 it appeared to some that global warming had stopped or paused
claim-1365,evidence-1064760,1,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,The IPCC Fourth Assessment Report in 2007 reported that 2005 and 1998 were the warmest two years in the instrumental global surface-air temperature record since 1850
claim-1365,evidence-624715,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,Indeed over that period satellite-measured temperatures never again approached their 1998 peak
claim-1365,evidence-494273,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,The email was widely misquoted as a trick to hide the decline as though it referred to a decline in measured global temperatures but this was obviously untrue as when the email was written temperatures were far from declining 1998 had been the warmest year recorded
claim-1365,evidence-502064,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,Satellite temperature measurements are inferences of the temperature of the atmosphere at various altitudes as well as sea and land surface temperatures obtained from radiometric measurements by satellites
claim-1365,evidence-655952,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,Satellites do not measure temperature
claim-1365,evidence-662251,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,The satellite temperature record comes from a succession of different satellites and problems with inter-calibration between the satellites are important especially NOAA-9 which accounts for most of the difference between various analyses
claim-1365,evidence-470458,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,Weather satellites do not measure temperature directly
claim-1365,evidence-902504,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,Since 1979 the Stratospheric sounding units SSUs on the NOAA operational satellites provided near global stratospheric temperature data above the lower stratosphere
claim-1365,evidence-289367,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,The brightness temperature T measured by satellite is given by
claim-1365,evidence-707422,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,In 1998 they were signed to a record deal Atlantic Records and released their hit albums The Fundamental Elements of Southtown 1999 and Satellite 2001 including hit singles Alive and Youth of the Nation
claim-1365,evidence-130311,0,Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era,There are ongoing efforts to resolve differences in satellite temperature datasets
claim-2069,evidence-66273,1,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Higher atmospheric CO2 concentrations have led to an increase in dissolved CO2 which causes ocean acidification
claim-2069,evidence-923136,1,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,As the concentration of carbon dioxide increases in the atmosphere the increased uptake of carbon dioxide into the oceans is causing a measurable decrease in the pH of the oceans which is referred to as ocean acidification
claim-2069,evidence-123975,1,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Carbon dioxide also causes ocean acidification because it dissolves in water to form carbonic acid
claim-2069,evidence-218166,1,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Ocean acidification is the ongoing decrease in the pH of the Earth oceans caused by the uptake of carbon dioxide CO 2 from the atmosphere
claim-2069,evidence-1054050,1,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Carbon dioxide emissions cause ocean acidification the ongoing decrease in the pH of the Earth oceans as CO 2 becomes dissolved
claim-2069,evidence-499734,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,While the full implications of elevated CO2 on marine ecosystems are still being documented there is a substantial body of research showing that a combination of ocean acidification and elevated ocean temperature driven mainly by CO2 and other greenhouse gas emissions have a compounded effect on marine life and the ocean environment
claim-2069,evidence-815628,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Higher atmospheric CO concentrations have led to an increase in dissolved CO which causes ocean acidification
claim-2069,evidence-403020,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,One of the most striking features of this is ocean acidification resulting from increased CO2 uptake of the oceans related to higher atmospheric concentration of CO2 and higher temperatures because it severely affects coral reefs mollusks echinoderms and crustaceans see coral bleaching
claim-2069,evidence-876746,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,The effects of ocean acidification decrease population sizes of marine life and may cause an economic disruption if enough fish die off which can seriously harm the global economy as the fishing industry makes a lot of money worldwide
claim-2069,evidence-358086,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,However this also leads to ocean acidification with potentially significant impacts on marine life
claim-2069,evidence-1084695,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Air pollution is causing changes in atmospheric composition and consequent global warming and ocean acidification
claim-2069,evidence-457314,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,The largest contribution to total radiative forcing is caused by the increase in the atmospheric concentration of CO2 since 1750
claim-2069,evidence-1114203,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Ocean acidification is an effect of rising concentrations of Carbon dioxide|CO in the atmosphere and is not a direct consequence of global warming
claim-2069,evidence-65952,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Ocean acidification can also have affects on marine fish larvae
claim-2069,evidence-936060,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,These methods would not reduce greenhouse gas concentrations in the atmosphere and thus would not seek to address problems such as the ocean acidification caused by CO
claim-2069,evidence-773994,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,The toxicity of this species has been shown to increase with greater concentrations associated with ocean acidification
claim-2069,evidence-769829,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,This along with climate change and ocean acidification can cause the collapse of an ecosystem
claim-2069,evidence-787126,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,This along with climate change and ocean acidification can cause the collapse of an ecosystem
claim-2069,evidence-140540,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,They state further that the continuing reliance on combustion of fossil fuels as the world primary source of energy will lead to much higher atmospheric concentrations of greenhouse gases which will in turn cause significant increases in surface temperature sea level ocean acidification and their related consequences to the environment and society
claim-2069,evidence-528729,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,These organisms were susceptible to the effects of the ocean acidification that resulted from increased atmospheric CO
claim-2069,evidence-914228,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Human activities are now causing atmospheric concentrations of greenhouse gases—including carbon dioxide methane tropospheric ozone and nitrous oxide—to rise well above pre-industrial levels Increases in greenhouse gases are causing temperatures to rise
claim-2069,evidence-30044,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Human activities affect marine life and marine habitats through overfishing pollution acidification and the introduction of invasive species
claim-2069,evidence-143734,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,It plays an important role in the ocean carbon cycle and there is evidence of ongoing ocean acidification caused by carbon dioxide emissions
claim-2069,evidence-829485,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Ocean acidification is the increase in the acidity of the Earth oceans caused by the uptake of carbon dioxide from the atmosphere
claim-2069,evidence-546373,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Lately the atmospheric CO concentration has increased and there is some evidence that concentrations of ocean algal blooms are also increasing
claim-2069,evidence-1116180,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Ocean acidification poses a severe threat to the earth natural process of regulating atmospheric C02 levels causing a decrease in water ability to dissolve oxygen and created oxygen-vacant bodies of water called dead zones
claim-2069,evidence-93619,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Because CFCs are inert their concentration in the ocean interior reflects simply the convolution of their atmospheric time evolution and ocean circulation and mixing
claim-2069,evidence-892227,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Increasing ocean acidification due to rises in carbon dioxide levels exacerbates the bleaching effects of thermal stress
claim-2069,evidence-730470,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,In addition an increase in concentration is inevitably linked to ocean acidification consistent with the preferential extinction of heavily calcified taxa and other signals in the rock record that suggest a more acidic ocean
claim-2069,evidence-763909,0,Rising atmospheric CO2 concentrations are causing ocean acidification which is catastrophically harming marine life,Marine calcifiers exhibit mixed responses to CO 2-induced ocean acidification
claim-2277,evidence-506072,1,Al Gore film was broadly accurate according to an expert witness called when an attempt was made through the courts to prevent the film being shown in schools,In a 2007 court case a British judge said that while he had no doubt the film was broadly accurate and its four main scientific hypotheses are supported by a vast quantity of research he upheld nine of a long schedule of alleged errors presented to the court
claim-2277,evidence-40172,0,Al Gore film was broadly accurate according to an expert witness called when an attempt was made through the courts to prevent the film being shown in schools,Gore spokeswoman responded in 2007 that the court had upheld the film fundamental thesis and its use as an educational tool
claim-2277,evidence-985372,0,Al Gore film was broadly accurate according to an expert witness called when an attempt was made through the courts to prevent the film being shown in schools,apologised saying they were happy to accept that Mr Huhne letter was not an attempt to prevent the film being shown or suppress debate on the issue
claim-2277,evidence-539110,0,Al Gore film was broadly accurate according to an expert witness called when an attempt was made through the courts to prevent the film being shown in schools,Judge attacks nine errors in Al Gore climate change film
claim-2277,evidence-731384,0,Al Gore film was broadly accurate according to an expert witness called when an attempt was made through the courts to prevent the film being shown in schools,It is considered the first splatter film and is notable for its groundbreaking depictions of on-screen gore
claim-2277,evidence-20685,0,Al Gore film was broadly accurate according to an expert witness called when an attempt was made through the courts to prevent the film being shown in schools,Gore strongly disagreed with the Court decision but in his concession speech stated that for the sake of our unity as a people and the strength of our democracy I offer my concession
claim-2276,evidence-553897,1,It is unclear whether global warming is increasing hurricane frequency but there is increasing evidence that warming increases hurricane intensity,The maximum rainfall and wind speed from hurricanes and typhoons are likely increasing
claim-2276,evidence-211912,0,It is unclear whether global warming is increasing hurricane frequency but there is increasing evidence that warming increases hurricane intensity,In a March 2008 paper published in the Bulletin of the American Meteorological Society he put forward the conclusion that global warming is likely to increase the intensity but decrease the frequency of hurricane and cyclone activity
claim-2276,evidence-493645,0,It is unclear whether global warming is increasing hurricane frequency but there is increasing evidence that warming increases hurricane intensity,Hurricane wind speeds rainfall intensity and storm surge levels are likely to increase
claim-2276,evidence-972781,0,It is unclear whether global warming is increasing hurricane frequency but there is increasing evidence that warming increases hurricane intensity,Storm strength leading to extreme weather is increasing such as the power dissipation index of hurricane intensity
claim-2276,evidence-275823,0,It is unclear whether global warming is increasing hurricane frequency but there is increasing evidence that warming increases hurricane intensity,Although some studies have reported an increase in frequency and intensity of extremes in rainfall during the past 40–50 years their attribution to global warming is not established
claim-2276,evidence-325440,0,It is unclear whether global warming is increasing hurricane frequency but there is increasing evidence that warming increases hurricane intensity,The observed increase in hurricane intensity is larger than climate models predict for the sea surface temperature changes we have experienced
claim-2901,evidence-9442,1,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,On 27 July 2011 CRU announced that the raw instrumental data not already in the public domain had been released and was available for download with the exception of Poland which was outside the area covered by the FOIA request
claim-2901,evidence-370631,1,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,The MPs had seen no evidence to support claims that Jones had tampered with data or interfered with the peer-review process
claim-2901,evidence-396425,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,The custodians of the raw data are the that originated the data CRU retains most but not all of the raw data which continues to be held by the originating services
claim-2901,evidence-777353,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,The media and other scientific organisations were criticised for having sometimes neglected to reflect the uncertainties doubts and assumptions of the work done by the CRU
claim-2901,evidence-380884,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,The CRU collates data from many sources around the world
claim-2901,evidence-1174640,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,In 2011 a new analysis of temperature data by the independent Berkeley Earth Surface Temperature group many of whom had stated publicly that they thought it was possible that the CRU had manipulated data concluded that these studies were done carefully and that potential biases identified by climate change sceptics did not seriously affect their conclusions
claim-2901,evidence-1133439,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,It said that even if the data that CRU used were not publicly available—which they mostly are—or the methods not published—which they have been—its published results would still be credible the results from CRU agree with those drawn from other international data sets in other words the analyses have been repeated and the conclusions have been verified
claim-2901,evidence-621438,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,The CRU was found to be objective and dispassionate in their view of the data and their results and there was no hint of tailoring results to a particular agenda
claim-2901,evidence-248599,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,CRU produces a range of climate datasets covering temperature precipitation pressure and circulation both global and regional
claim-2901,evidence-596096,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,The EPA issued a detailed report on issues raised by petitioners and responses together with a fact sheet and a myths versus facts page stating that Petitioners say that emails disclosed from CRU provide evidence of a conspiracy to manipulate data
claim-2901,evidence-1043571,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,"CRU is also involved in a study of Eurasian climate over the last 10,000 years based upon tree ring data and a study of European climate in the last 200 years based upon temperature records"
claim-2901,evidence-285627,0,Though CRU neglected to provide an exact list of temperature stations it could not have hid or tampered with data,On 23 November 2009 a spokesman for the Met Office the UK national weather service which works with the CRU in providing global temperature information said that there was no need for an inquiry
claim-257,evidence-712740,1,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The Medieval Warm Period MWP is generally thought to have occurred from c. 950–c
claim-257,evidence-219259,1,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The Medieval Warm Period MWP also known as the Medieval Climate Optimum or Medieval Climatic Anomaly was a time of warm climate in the North Atlantic region lasting from c. 950 to c. 1250
claim-257,evidence-832243,1,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,study found warmth exceeding 1961–1990 levels in Southern Greenland and parts of North America during the Medieval Climate Anomaly defined in the study from 950 to 1250 with warmth in some regions exceeding temperatures of the 1990–2010 period
claim-257,evidence-636505,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,Today Hot Curl appears regularly in Surfer magazine
claim-257,evidence-970539,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,Across the country the average summer temperatures have increased leading to record-breaking hot weather with the early summer of 2019 the hottest on record
claim-257,evidence-172120,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The following radio stations broadcast on AM frequency 950 kHz The Federal Communications Commission categorizes 950 AM as a regional frequency
claim-257,evidence-479642,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,However the geological record demonstrates that Earth has remained at a fairly constant temperature throughout its history and that the young Earth was somewhat warmer than it is today
claim-257,evidence-254557,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,Founded in 1990 it currently has a student body of 950
claim-257,evidence-589602,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,Though it was prototypical to today USB plug and play hot-swappable etc it was never released with only a small number of prototypes appearing in collector hands after TI pulled out of the market
claim-257,evidence-803739,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The United Kingdom experienced one of its hottest summers on record with temperatures well above average
claim-257,evidence-356154,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The station broadcasts on AM frequency 950 kHz and is under the ownership of Townsquare Media
claim-257,evidence-1158149,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The outdoor music festival features the hottest headliners of today country music
claim-257,evidence-645710,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The total enrollment for the 2010-2011 school year was approximately 950 students
claim-257,evidence-708854,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The most recent estimates are that Kansas has a potential for 950 GW of wind power capacity
claim-257,evidence-787381,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The destroyers Yukikaze and Asagumo plucked 950 survivors from the water
claim-257,evidence-547830,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,The fires were associated with record-high temperatures which were attributed to climate change—the summer had been the hottest recorded in Russian history—and drought
claim-257,evidence-47471,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,WIBX 950 kHz is a commercial AM radio station in Utica New York
claim-257,evidence-327398,0,The MWP lasted from about 950 to 1250AD and temperature records appear to show it was even hotter than today,These principles appear to divide economic thinkers today
claim-3004,evidence-820325,1,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,This occurred when the period of the trojans libration about their Lagrangian point had a 3:1 ratio to the period at which the position where Jupiter passes Saturn circulated relative to its perihelion
claim-3004,evidence-1037712,1,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,Modeling the 5 2 Mean-Motion Resonance in the Jupiter-Saturn Planetary System
claim-3004,evidence-763747,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,This happens primarily as a result of interactions with Jupiter and Saturn
claim-3004,evidence-580688,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,She is an expert on the planets Jupiter and Saturn and the author of Jupiter The Giant Planet
claim-3004,evidence-795430,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,Eccentricity varies primarily due to the gravitational pull of Jupiter and Saturn
claim-3004,evidence-203955,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,The most prominent planetary rings in the Solar System are those around Saturn but the other three giant planets Jupiter Uranus and Neptune also have ring systems
claim-3004,evidence-934493,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,The step-wise separation of Jupiter and Saturn described in the jumping-Jupiter scenario can allow these resonances to quickly cross the inner Solar System without altering orbits excessively although the terrestrial planets remain sensitive to its passage
claim-3004,evidence-1005472,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,He wrote in 1464 two astrological treatises the smaller of which is on the conjunction of Saturn and Jupiter
claim-3004,evidence-531390,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,The probe primary mission objectives included flybys of Jupiter Saturn and Saturn large moon Titan
claim-3004,evidence-1087491,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,During production of the film it was decided that the special effects for Saturn rings would be too expensive so the voyage in the film is to Jupiter instead
claim-3004,evidence-614402,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,The low temperatures and higher gravity of the Solar System giant planets—Jupiter Saturn Uranus and Neptune—allow them more readily to retain gases with low molecular masses
claim-3004,evidence-224709,0,The solar system oscillates with a 60-year cycle due to the Jupiter/Saturn three-synodic cycle and to a Jupiter/Saturn beat tidal cycle,More generally clouds the ocean Saturn bands Jupiter Red Spot and the sun corona show this instability
claim-689,evidence-88825,1,The heat extremes were especially pervasive in the Arctic with temperatures in the fall running 20 to 30 degrees Fahrenheit above normal across large stretches of the Arctic Ocean,Surface temperature increases are greatest in the Arctic which has contributed to the retreat of glaciers permafrost and sea ice
claim-689,evidence-985094,0,The heat extremes were especially pervasive in the Arctic with temperatures in the fall running 20 to 30 degrees Fahrenheit above normal across large stretches of the Arctic Ocean,Documented long-term climate changes include changes in Arctic temperatures and ice widespread changes in precipitation amounts ocean salinity wind patterns and extreme weather including droughts heavy precipitation heat waves and the intensity of tropical cyclones
claim-689,evidence-1054441,0,The heat extremes were especially pervasive in the Arctic with temperatures in the fall running 20 to 30 degrees Fahrenheit above normal across large stretches of the Arctic Ocean,The fast rate of the sea ice melting is resulting in the oceans absorbing and heating up the Arctic
claim-689,evidence-1042212,0,The heat extremes were especially pervasive in the Arctic with temperatures in the fall running 20 to 30 degrees Fahrenheit above normal across large stretches of the Arctic Ocean,Studies have linked rapidly warming Arctic temperatures and thus a vanishing cryosphere to extreme weather in mid-latitudes
claim-689,evidence-172532,0,The heat extremes were especially pervasive in the Arctic with temperatures in the fall running 20 to 30 degrees Fahrenheit above normal across large stretches of the Arctic Ocean,Second the Arctic Ocean covers the north polar zone the ocean relative warmth is transferred through the icepack and prevents temperatures in the Arctic regions from reaching the extremes typical of the land surface of Antarctica
claim-689,evidence-677298,0,The heat extremes were especially pervasive in the Arctic with temperatures in the fall running 20 to 30 degrees Fahrenheit above normal across large stretches of the Arctic Ocean,Some studies assert a connection between rapidly warming arctic temperatures and thus a vanishing cryosphere to extreme weather in mid-latitudes
claim-307,evidence-285002,1,For instance wind turbines kill birds and insects and palm-oil plantations destroy the biodiversity of the rainforests,Thousands of birds including rare species have been killed by the blades of wind turbines though wind turbines contribute relatively insignificantly to anthropogenic avian mortality
claim-307,evidence-955491,0,For instance wind turbines kill birds and insects and palm-oil plantations destroy the biodiversity of the rainforests,However older smaller wind turbines may be hazardous to flying birds
claim-307,evidence-693024,0,For instance wind turbines kill birds and insects and palm-oil plantations destroy the biodiversity of the rainforests,There are reports of bird and bat mortality at wind turbines as there are around other artificial structures
claim-307,evidence-763336,0,For instance wind turbines kill birds and insects and palm-oil plantations destroy the biodiversity of the rainforests,There are reports of bird and bat mortality at wind turbines as there are around other artificial structures
claim-307,evidence-178784,0,For instance wind turbines kill birds and insects and palm-oil plantations destroy the biodiversity of the rainforests,It was an oil palm plantation owned by Sime Derby Plantations
claim-307,evidence-1088059,0,For instance wind turbines kill birds and insects and palm-oil plantations destroy the biodiversity of the rainforests,The Justice Department charged that Duke had designed and sited the turbines knowing that they would kill birds Duke noted that it had self-reported the bird deaths and that US Fish and Wildlife Service guidelines for reducing bird deaths by wind turbines had not been issued when the turbines were built
claim-2187,evidence-1187937,1,Scientific analysis of past climates shows that greenhouse gasses principally CO2 have controlled most ancient climate changes,Scientists have determined that the major factors causing the current climate change are greenhouse gases land use changes and aerosols and soot
claim-2187,evidence-578065,0,Scientific analysis of past climates shows that greenhouse gasses principally CO2 have controlled most ancient climate changes,Ball rejects not only CO2 greenhouse gas–induced climate change but the existence of the CO2 greenhouse effect itself
claim-2187,evidence-1057929,0,Scientific analysis of past climates shows that greenhouse gasses principally CO2 have controlled most ancient climate changes,There is a scientific consensus that climate is changing and that greenhouse gases emitted by human activities are the primary driver
claim-2187,evidence-1057998,0,Scientific analysis of past climates shows that greenhouse gasses principally CO2 have controlled most ancient climate changes,Media coverage of climate change has had effects on public opinion on climate change as it mediates the scientific opinion on climate change that the global instrumental temperature record shows increase in recent decades and that the trend is caused mainly by human-induced emissions of greenhouse gases
claim-2187,evidence-218385,0,Scientific analysis of past climates shows that greenhouse gasses principally CO2 have controlled most ancient climate changes,Air bubbles in the ice which contain trapped greenhouse gases such as carbon dioxide and methane are also helpful in determining past climate changes
claim-2187,evidence-801178,0,Scientific analysis of past climates shows that greenhouse gasses principally CO2 have controlled most ancient climate changes,Public disputes that also reflect scientific debate include estimates of how responsive the climate system might be to any given level of greenhouse gases climate sensitivity how the climate will change at local and regional scales and what the consequences of global warming will be
claim-120,evidence-292123,1,90 per cent of the world coral reefs will disappear in the next 35 years due to coral bleaching induced by global warming pollution and over-development,According to the Caribbean Coral Reefs Status Report 19702-2012 states that stop overfishing especially fishes key to coral reef like parrotfish coastal zone management that reduce human pressure on reef for example restricting coastal settlement development and tourism and control pollution specially sewage may reduce coral decline or even reverse it
claim-120,evidence-776775,0,90 per cent of the world coral reefs will disappear in the next 35 years due to coral bleaching induced by global warming pollution and over-development,There are a few ways to tell the impacts of coral bleaching on reefs
claim-120,evidence-334451,0,90 per cent of the world coral reefs will disappear in the next 35 years due to coral bleaching induced by global warming pollution and over-development,An effect of global climate change is the rising sea levels which can lead to reef drowing or coral bleaching
claim-120,evidence-124362,0,90 per cent of the world coral reefs will disappear in the next 35 years due to coral bleaching induced by global warming pollution and over-development,For example this is already resulting in coral bleaching on various coral reefs worldwide which provide valuable habitat and maintain a high biodiversity
claim-120,evidence-486029,0,90 per cent of the world coral reefs will disappear in the next 35 years due to coral bleaching induced by global warming pollution and over-development,Until recently the factors mediating the recovery of coral reefs from bleaching were not well studied
claim-120,evidence-103222,0,90 per cent of the world coral reefs will disappear in the next 35 years due to coral bleaching induced by global warming pollution and over-development,Sixty major episodes of coral bleaching have occurred between 1979 and 1990 with the associated coral mortality affecting reefs in every part of the world
claim-2210,evidence-1092688,1,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,In the case of an inconsistency between the data and model results the general tendency is to try to make minimal modifications to the model so that it produces results that fit the data
claim-2210,evidence-656832,1,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,As the purpose of modeling is to increase our understanding of the world the validity of a model rests not only on its fit to empirical observations but also on its ability to extrapolate to situations or data beyond those originally described in the model
claim-2210,evidence-631655,1,Models are full of fudge factors that are fitted to the existing climate so the models more or less agree with the observed data,The idea of baroque is connected to a theory jammed with fudge factors is not very elegant
